Timestamp,Mode,Target,Model,Encoding,Qubits,Max_Layers,Seed,Kernel_Type,Train_Kernel,Kernel_Optimizer,Optimizer,Tuner,CV_Folds,Features,PCA_Components,Baseline_MAE_kcal_mol,CV_MAE_kcal_mol,Test_MAE_kcal_mol,Test_STD_kcal_mol,Test_MSE_label,Train_Loss_or_TrainMSE,Best_Params
011442,delta,AE,QSVR,paramz,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6104,10.3706,107.704668,114.582396,"OrderedDict([('C', 1000.0), ('epsilon', 0.07567910385791232)])"
011445,delta,AE,QSVR,paramz,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4397,11.0297,121.672333,135.562288,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
011455,delta,AE,QSVR,cpkernel,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9523,8.1736,66.825046,60.490659,"OrderedDict([('C', 1000.0), ('epsilon', 0.02956831953393965)])"
011512,delta,AE,QSVR,chebyshev,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2142,10.6673,114.12309,121.438555,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
011537,delta,AE,QSVR,yz_cx,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2723,10.7054,114.824078,122.418459,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
011544,delta,AE,QSVR,highdim,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0517,8.4873,72.135139,63.853157,"OrderedDict([('C', 195.02536045147846), ('epsilon', 0.04270105632611934)])"
011659,delta,AE,QSVR,chebyshev,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.094,8.5903,73.852008,65.005218,"OrderedDict([('C', 999.4964131619836), ('epsilon', 0.06342317018463173)])"
011712,delta,AE,QSVR,multicontrol,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4809,11.0416,122.217258,128.683799,"OrderedDict([('C', 1000.0), ('epsilon', 1.132480358474038)])"
011721,delta,AE,QSVR,highdim,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,9.6335,12.318,151.859172,162.821179,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
011901,delta,AE,QSVR,chebyshev,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.9047,9.3116,86.727385,89.101909,"OrderedDict([('C', 1000.0), ('epsilon', 0.12278086161453716)])"
011901,delta,AE,QSVR,chebyshev,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4614,10.965,120.342104,129.357689,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
011913,delta,AE,QSVR,paramz,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.9504,10.8108,116.879544,119.716133,"OrderedDict([('C', 1000.0), ('epsilon', 0.11811582194349006)])"
011930,delta,AE,QSVR,hubregtsen,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4023,10.8593,118.215798,125.092619,"OrderedDict([('C', 1000.0), ('epsilon', 0.709026585794781)])"
011949,delta,AE,QSVR,yz_cx,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4084,8.8101,77.776445,73.952016,"OrderedDict([('C', 1000.0), ('epsilon', 1.2131411727164578)])"
012054,delta,AE,QSVR,cpkernel,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6539,10.2807,105.70946,112.370146,"OrderedDict([('C', 1000.0), ('epsilon', 0.04948596755910139)])"
012118,delta,AE,QSVR,yz_cx,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.427,10.91,119.309693,125.683233,"OrderedDict([('C', 366.16930225202987), ('epsilon', 0.5019765632292417)])"
012127,delta,AE,QSVR,yz_cx,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5636,8.9267,79.913751,78.173284,"OrderedDict([('C', 1000.0), ('epsilon', 0.7830206122295934)])"
012238,delta,AE,QSVR,hubregtsen,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4052,10.9414,119.893339,125.81222,"OrderedDict([('C', 1000.0), ('epsilon', 0.004352905526626391)])"
012259,delta,AE,QSVR,hubregtsen,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5896,10.2056,104.163286,110.788774,"OrderedDict([('C', 990.4699226069198), ('epsilon', 0.4745681510438829)])"
012440,delta,AE,QSVR,hubregtsen,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4384,10.9698,120.630272,126.326409,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
012525,delta,AE,QSVR,multicontrol,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.736,10.42,108.578256,116.767865,"OrderedDict([('C', 1000.0), ('epsilon', 0.049514828028356)])"
012558,delta,AE,QSVR,hubregtsen,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.5975,8.9514,80.313943,78.08742,"OrderedDict([('C', 1000.0), ('epsilon', 0.1608608530169714)])"
012757,delta,AE,QSVR,highdim,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0078,8.4076,70.721906,62.098936,"OrderedDict([('C', 133.02433003523018), ('epsilon', 0.17511906617715164)])"
012956,delta,AE,QSVR,hubregtsen,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.7329,9.0392,81.936959,82.958467,"OrderedDict([('C', 986.1685000300196), ('epsilon', 0.6604795794828047)])"
013028,delta,AE,QSVR,paramz,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.0403,10.2582,105.275896,85.034553,"OrderedDict([('C', 1000.0), ('epsilon', 0.08011139951315499)])"
013120,delta,AE,QSVR,multicontrol,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.3583,8.8002,77.582431,72.583621,"OrderedDict([('C', 1000.0), ('epsilon', 0.3057802799834316)])"
013144,delta,AE,QSVR,hubregtsen,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6983,9.166,84.253117,82.625891,"OrderedDict([('C', 1000.0), ('epsilon', 0.8098589082452654)])"
013413,delta,AE,QSVR,paramz,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.1338,9.8932,97.876371,83.457256,"OrderedDict([('C', 1000.0), ('epsilon', 0.36696486046883786)])"
013444,delta,AE,QSVR,paramz,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.8449,10.1882,103.924949,76.961543,"OrderedDict([('C', 999.383474290371), ('epsilon', 0.06859022050936524)])"
013453,delta,AE,QSVR,multicontrol,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.2885,8.7297,76.303916,70.110252,"OrderedDict([('C', 984.0164963019823), ('epsilon', 0.658429838902395)])"
013553,delta,AE,QSVR,multicontrol,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4408,8.808,77.742616,75.108033,"OrderedDict([('C', 984.0164963019823), ('epsilon', 0.658429838902395)])"
013623,delta,AE,QSVR,paramz,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.67,9.4163,89.006954,77.986231,"OrderedDict([('C', 326.67835090312474), ('epsilon', 0.06096246093172537)])"
013748,delta,AE,QSVR,multicontrol,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.62,8.9319,79.948156,78.231897,"OrderedDict([('C', 999.5399912906773), ('epsilon', 0.12469453992124929)])"
013955,delta,AE,QSVR,chebyshev,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0586,8.8885,79.152355,48.464228,"OrderedDict([('C', 1000.0), ('epsilon', 0.007560220348583568)])"
014016,delta,AE,QSVR,paramz,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,7.046,10.6482,113.383476,81.877784,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
014250,delta,AE,QSVR,chebyshev,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0634,8.936,79.907279,56.432523,"OrderedDict([('C', 1000.0), ('epsilon', 0.003112377796776843)])"
014415,delta,AE,QSVR,hubregtsen,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4967,8.8516,78.505881,75.515489,"OrderedDict([('C', 1000.0), ('epsilon', 0.037520000543261774)])"
014642,delta,AE,QSVR,chebyshev,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.0545,8.8131,77.730298,53.681499,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
015424,delta,AE,QSVR,hubregtsen,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6643,8.9707,80.704916,79.660718,"OrderedDict([('C', 1000.0), ('epsilon', 0.5975842974831128)])"
024913,direct,AE,QSVR,chebyshev,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3067,11.0316,122.056149,133.928048,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025004,direct,AE,QSVR,cpkernel,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5681,11.2296,126.415046,132.925575,"OrderedDict([('C', 1000.0), ('epsilon', 0.004648074129013011)])"
025116,direct,AE,QSVR,cpkernel,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5633,11.0069,121.629643,129.99464,"OrderedDict([('C', 1000.0), ('epsilon', 0.004648074129013011)])"
025130,direct,AE,QSVR,yz_cx,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.2584,10.6865,114.294577,120.331125,"OrderedDict([('C', 1000.0), ('epsilon', 0.011387051838375437)])"
025131,direct,AE,QSVR,chebyshev,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.2464,10.0892,101.807331,102.757031,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025147,direct,AE,QSVR,chebyshev,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.2637,10.0736,101.47773,103.419161,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025152,direct,AE,QSVR,cpkernel,3,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.4869,11.0112,121.611962,129.710249,"OrderedDict([('C', 1000.0), ('epsilon', 0.004648074129013011)])"
025222,direct,AE,QSVR,cpkernel,7,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.7222,9.0286,81.702062,84.045774,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025259,direct,AE,QSVR,yz_cx,3,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.379,10.7966,116.772614,123.384724,"OrderedDict([('C', 737.5856338169245), ('epsilon', 0.005237257503418091)])"
025311,direct,AE,QSVR,highdim,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.34,10.8975,118.906001,127.403959,"OrderedDict([('C', 1000.0), ('epsilon', 0.13357185379129333)])"
025408,direct,AE,QSVR,highdim,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3086,10.8561,117.93937,128.164379,"OrderedDict([('C', 1000.0), ('epsilon', 0.010882389848061903)])"
025419,direct,AE,QSVR,cpkernel,7,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.6605,8.9226,79.781436,78.996706,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025711,direct,AE,QSVR,highdim,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.2381,10.0827,101.676476,100.281309,"OrderedDict([('C', 1000.0), ('epsilon', 0.5707620092379267)])"
025723,direct,AE,QSVR,hubregtsen,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.8008,10.5863,112.077248,120.123845,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025752,direct,AE,QSVR,chebyshev,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,9.1855,13.565,184.026899,198.698558,"OrderedDict([('C', 1000.0), ('epsilon', 0.022331981948281586)])"
025755,direct,AE,QSVR,hubregtsen,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.7185,10.3612,107.368185,116.835409,"OrderedDict([('C', 1000.0), ('epsilon', 0.004479458898978268)])"
025802,direct,AE,QSVR,multicontrol,3,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5073,11.0513,122.381091,136.529111,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
025842,direct,AE,QSVR,chebyshev,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.2608,10.1423,102.866769,101.416566,"OrderedDict([('C', 1000.0), ('epsilon', 0.05064091540786812)])"
025934,direct,AE,QSVR,highdim,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5886,10.2758,105.596818,111.091842,"OrderedDict([('C', 1000.0), ('epsilon', 0.7185141929865608)])"
030023,direct,AE,QSVR,cpkernel,7,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4092,8.7486,76.701149,75.817128,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030027,direct,AE,QSVR,cpkernel,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.5521,11.0612,122.60042,129.374364,"OrderedDict([('C', 1000.0), ('epsilon', 0.004648074129013011)])"
030032,direct,AE,QSVR,multicontrol,5,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.449,10.1571,103.169145,107.471842,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030042,direct,AE,QSVR,yz_cx,5,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6408,10.3072,106.244726,113.281016,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030123,direct,AE,QSVR,hubregtsen,5,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.6646,10.3424,106.964527,112.750408,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030136,direct,AE,QSVR,multicontrol,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3802,10.8461,117.820649,124.355498,"OrderedDict([('C', 531.4067263363289), ('epsilon', 0.001000105851577859)])"
030231,direct,AE,QSVR,cpkernel,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0271,8.2106,67.459265,64.211858,"OrderedDict([('C', 1000.0), ('epsilon', 0.09335296519890147)])"
030235,direct,AE,QSVR,yz_cx,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.3618,10.0251,100.50331,105.091027,"OrderedDict([('C', 1000.0), ('epsilon', 0.5203907068785034)])"
030257,direct,AE,QSVR,cpkernel,7,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.568,8.9026,79.42854,76.970259,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030311,direct,AE,QSVR,chebyshev,3,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3964,11.238,126.524947,131.778293,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030406,direct,AE,QSVR,cpkernel,7,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9,,10.8686,N/A,6.4738,8.8148,77.850531,76.939905,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030438,direct,AE,QSVR,highdim,5,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.3888,10.1105,102.222746,105.241024,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030510,direct,AE,QSVR,multicontrol,3,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P,,10.8686,N/A,8.3777,10.8621,118.15173,124.633374,"OrderedDict([('C', 1000.0), ('epsilon', 0.001)])"
030615,direct,AE,QSVR,cpkernel,5,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac,,10.8686,N/A,7.5757,10.2704,105.486605,109.485913,"OrderedDict([('C', 1000.0), ('epsilon', 0.005456513961536851)])"
